question_id,config,judge,dim,score
question_32,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_32,copilot_gemma4-26b,glm-5.1,source_faithfulness,2
question_13,copilot_gemma4-26b,glm-5.1,relevance,1
question_13,copilot_gemma4-26b,glm-5.1,completeness,1
question_13,copilot_gemma4-26b,glm-5.1,specificity,2
question_13,copilot_gemma4-26b,glm-5.1,helpfulness,1
question_43,copilot_gemma4-26b,glm-5.1,relevance,5
question_43,copilot_gemma4-26b,glm-5.1,completeness,5
question_43,copilot_gemma4-26b,glm-5.1,specificity,5
question_43,copilot_gemma4-26b,glm-5.1,helpfulness,5
question_43,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_14,copilot_gemma4-26b,glm-5.1,relevance,3
question_14,copilot_gemma4-26b,glm-5.1,completeness,2
question_14,copilot_gemma4-26b,glm-5.1,specificity,2
question_14,copilot_gemma4-26b,glm-5.1,helpfulness,2
question_14,copilot_gemma4-26b,glm-5.1,source_faithfulness,2
question_33,copilot_gemma4-26b,glm-5.1,relevance,5
question_33,copilot_gemma4-26b,glm-5.1,completeness,5
question_33,copilot_gemma4-26b,glm-5.1,specificity,4
question_33,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_33,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_2,copilot_gemma4-26b,glm-5.1,relevance,5
question_2,copilot_gemma4-26b,glm-5.1,completeness,4
question_2,copilot_gemma4-26b,glm-5.1,specificity,4
question_2,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_2,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_34,copilot_gemma4-26b,glm-5.1,relevance,5
question_34,copilot_gemma4-26b,glm-5.1,completeness,5
question_34,copilot_gemma4-26b,glm-5.1,specificity,4
question_34,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_34,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_15,copilot_gemma4-26b,glm-5.1,relevance,5
question_15,copilot_gemma4-26b,glm-5.1,completeness,5
question_15,copilot_gemma4-26b,glm-5.1,specificity,5
question_15,copilot_gemma4-26b,glm-5.1,helpfulness,5
question_15,copilot_gemma4-26b,glm-5.1,source_faithfulness,5
question_44,copilot_gemma4-26b,glm-5.1,relevance,4
question_44,copilot_gemma4-26b,glm-5.1,completeness,3
question_44,copilot_gemma4-26b,glm-5.1,specificity,3
question_44,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_44,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_51,copilot_gemma4-26b,glm-5.1,relevance,2
question_51,copilot_gemma4-26b,glm-5.1,completeness,2
question_51,copilot_gemma4-26b,glm-5.1,specificity,3
question_51,copilot_gemma4-26b,glm-5.1,helpfulness,2
question_51,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_16,copilot_gemma4-26b,glm-5.1,relevance,5
question_16,copilot_gemma4-26b,glm-5.1,completeness,4
question_16,copilot_gemma4-26b,glm-5.1,specificity,3
question_16,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_16,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_17,copilot_gemma4-26b,glm-5.1,relevance,4
question_17,copilot_gemma4-26b,glm-5.1,completeness,3
question_17,copilot_gemma4-26b,glm-5.1,specificity,2
question_17,copilot_gemma4-26b,glm-5.1,helpfulness,2
question_17,copilot_gemma4-26b,glm-5.1,source_faithfulness,2
question_52,copilot_gemma4-26b,glm-5.1,relevance,5
question_52,copilot_gemma4-26b,glm-5.1,completeness,4
question_52,copilot_gemma4-26b,glm-5.1,specificity,2
question_52,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_52,copilot_gemma4-26b,glm-5.1,source_faithfulness,2
question_53,copilot_gemma4-26b,glm-5.1,relevance,5
question_53,copilot_gemma4-26b,glm-5.1,completeness,5
question_53,copilot_gemma4-26b,glm-5.1,specificity,5
question_53,copilot_gemma4-26b,glm-5.1,helpfulness,5
question_53,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_35,copilot_gemma4-26b,glm-5.1,relevance,5
question_35,copilot_gemma4-26b,glm-5.1,completeness,4
question_35,copilot_gemma4-26b,glm-5.1,specificity,4
question_35,copilot_gemma4-26b,glm-5.1,helpfulness,5
question_35,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_36,copilot_gemma4-26b,glm-5.1,relevance,5
question_36,copilot_gemma4-26b,glm-5.1,completeness,5
question_36,copilot_gemma4-26b,glm-5.1,specificity,5
question_36,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_36,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_3,copilot_gemma4-26b,glm-5.1,relevance,5
question_3,copilot_gemma4-26b,glm-5.1,completeness,4
question_3,copilot_gemma4-26b,glm-5.1,specificity,4
question_3,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_3,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_45,copilot_gemma4-26b,glm-5.1,relevance,5
question_45,copilot_gemma4-26b,glm-5.1,completeness,5
question_45,copilot_gemma4-26b,glm-5.1,specificity,5
question_45,copilot_gemma4-26b,glm-5.1,helpfulness,5
question_45,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_37,copilot_gemma4-26b,glm-5.1,relevance,5
question_37,copilot_gemma4-26b,glm-5.1,completeness,5
question_37,copilot_gemma4-26b,glm-5.1,specificity,4
question_37,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_37,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_18,copilot_gemma4-26b,glm-5.1,relevance,3
question_18,copilot_gemma4-26b,glm-5.1,completeness,2
question_18,copilot_gemma4-26b,glm-5.1,specificity,3
question_18,copilot_gemma4-26b,glm-5.1,helpfulness,2
question_18,copilot_gemma4-26b,glm-5.1,source_faithfulness,5
question_19,copilot_gemma4-26b,glm-5.1,relevance,5
question_19,copilot_gemma4-26b,glm-5.1,completeness,3
question_19,copilot_gemma4-26b,glm-5.1,specificity,3
question_19,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_19,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_20,copilot_gemma4-26b,glm-5.1,relevance,3
question_20,copilot_gemma4-26b,glm-5.1,completeness,2
question_20,copilot_gemma4-26b,glm-5.1,specificity,2
question_20,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_20,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_38,copilot_gemma4-26b,glm-5.1,relevance,5
question_38,copilot_gemma4-26b,glm-5.1,completeness,4
question_38,copilot_gemma4-26b,glm-5.1,specificity,4
question_38,copilot_gemma4-26b,glm-5.1,helpfulness,4
question_38,copilot_gemma4-26b,glm-5.1,source_faithfulness,3
question_21,copilot_gemma4-26b,glm-5.1,relevance,4
question_21,copilot_gemma4-26b,glm-5.1,completeness,2
question_21,copilot_gemma4-26b,glm-5.1,specificity,4
question_21,copilot_gemma4-26b,glm-5.1,helpfulness,2
question_21,copilot_gemma4-26b,glm-5.1,source_faithfulness,4
question_22,copilot_gemma4-26b,glm-5.1,relevance,4
question_22,copilot_gemma4-26b,glm-5.1,completeness,3
question_22,copilot_gemma4-26b,glm-5.1,specificity,2
question_22,copilot_gemma4-26b,glm-5.1,helpfulness,3
question_22,copilot_gemma4-26b,glm-5.1,source_faithfulness,2
question_46,rag-only_gemma4-26b,glm-5.1,relevance,5
question_46,rag-only_gemma4-26b,glm-5.1,completeness,3
question_46,rag-only_gemma4-26b,glm-5.1,specificity,3
question_46,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_46,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_1,rag-only_gemma4-26b,glm-5.1,relevance,2
question_1,rag-only_gemma4-26b,glm-5.1,completeness,1
question_1,rag-only_gemma4-26b,glm-5.1,specificity,1
question_1,rag-only_gemma4-26b,glm-5.1,helpfulness,1
question_1,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_23,rag-only_gemma4-26b,glm-5.1,relevance,5
question_23,rag-only_gemma4-26b,glm-5.1,completeness,5
question_23,rag-only_gemma4-26b,glm-5.1,specificity,5
question_23,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_23,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_39,rag-only_gemma4-26b,glm-5.1,relevance,2
question_39,rag-only_gemma4-26b,glm-5.1,completeness,1
question_39,rag-only_gemma4-26b,glm-5.1,specificity,1
question_39,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_24,rag-only_gemma4-26b,glm-5.1,relevance,5
question_24,rag-only_gemma4-26b,glm-5.1,completeness,2
question_24,rag-only_gemma4-26b,glm-5.1,specificity,1
question_24,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_24,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_25,rag-only_gemma4-26b,glm-5.1,relevance,5
question_25,rag-only_gemma4-26b,glm-5.1,completeness,4
question_25,rag-only_gemma4-26b,glm-5.1,specificity,4
question_25,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_25,rag-only_gemma4-26b,glm-5.1,source_faithfulness,3
question_26,rag-only_gemma4-26b,glm-5.1,relevance,5
question_26,rag-only_gemma4-26b,glm-5.1,completeness,4
question_26,rag-only_gemma4-26b,glm-5.1,specificity,5
question_26,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_26,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_47,rag-only_gemma4-26b,glm-5.1,relevance,5
question_47,rag-only_gemma4-26b,glm-5.1,completeness,4
question_47,rag-only_gemma4-26b,glm-5.1,specificity,5
question_47,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_47,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_40,rag-only_gemma4-26b,glm-5.1,relevance,5
question_40,rag-only_gemma4-26b,glm-5.1,completeness,5
question_40,rag-only_gemma4-26b,glm-5.1,specificity,4
question_40,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_40,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_27,rag-only_gemma4-26b,glm-5.1,relevance,3
question_27,rag-only_gemma4-26b,glm-5.1,completeness,2
question_27,rag-only_gemma4-26b,glm-5.1,specificity,3
question_27,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_27,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_48,rag-only_gemma4-26b,glm-5.1,relevance,4
question_48,rag-only_gemma4-26b,glm-5.1,completeness,3
question_48,rag-only_gemma4-26b,glm-5.1,specificity,4
question_48,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_48,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_41,rag-only_gemma4-26b,glm-5.1,relevance,5
question_41,rag-only_gemma4-26b,glm-5.1,completeness,4
question_41,rag-only_gemma4-26b,glm-5.1,specificity,4
question_41,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_41,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_42,rag-only_gemma4-26b,glm-5.1,relevance,2
question_42,rag-only_gemma4-26b,glm-5.1,completeness,1
question_42,rag-only_gemma4-26b,glm-5.1,specificity,1
question_42,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_42,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_4,rag-only_gemma4-26b,glm-5.1,relevance,5
question_4,rag-only_gemma4-26b,glm-5.1,completeness,5
question_4,rag-only_gemma4-26b,glm-5.1,specificity,5
question_4,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_4,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_6,rag-only_gemma4-26b,glm-5.1,relevance,5
question_6,rag-only_gemma4-26b,glm-5.1,completeness,5
question_6,rag-only_gemma4-26b,glm-5.1,specificity,4
question_6,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_6,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_7,rag-only_gemma4-26b,glm-5.1,relevance,3
question_7,rag-only_gemma4-26b,glm-5.1,completeness,1
question_7,rag-only_gemma4-26b,glm-5.1,specificity,1
question_7,rag-only_gemma4-26b,glm-5.1,helpfulness,1
question_7,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_5,rag-only_gemma4-26b,glm-5.1,relevance,4
question_5,rag-only_gemma4-26b,glm-5.1,completeness,1
question_5,rag-only_gemma4-26b,glm-5.1,specificity,1
question_5,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_5,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_8,rag-only_gemma4-26b,glm-5.1,relevance,5
question_8,rag-only_gemma4-26b,glm-5.1,completeness,5
question_8,rag-only_gemma4-26b,glm-5.1,specificity,4
question_8,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_8,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_9,rag-only_gemma4-26b,glm-5.1,relevance,5
question_9,rag-only_gemma4-26b,glm-5.1,completeness,4
question_9,rag-only_gemma4-26b,glm-5.1,specificity,4
question_9,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_9,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_28,rag-only_gemma4-26b,glm-5.1,relevance,4
question_28,rag-only_gemma4-26b,glm-5.1,completeness,3
question_28,rag-only_gemma4-26b,glm-5.1,specificity,3
question_28,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_28,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_10,rag-only_gemma4-26b,glm-5.1,relevance,5
question_10,rag-only_gemma4-26b,glm-5.1,completeness,5
question_10,rag-only_gemma4-26b,glm-5.1,specificity,5
question_10,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_10,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_49,rag-only_gemma4-26b,glm-5.1,relevance,5
question_49,rag-only_gemma4-26b,glm-5.1,completeness,3
question_49,rag-only_gemma4-26b,glm-5.1,specificity,3
question_49,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_49,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_50,rag-only_gemma4-26b,glm-5.1,relevance,5
question_50,rag-only_gemma4-26b,glm-5.1,completeness,4
question_50,rag-only_gemma4-26b,glm-5.1,specificity,3
question_50,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_50,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_11,rag-only_gemma4-26b,glm-5.1,relevance,5
question_11,rag-only_gemma4-26b,glm-5.1,completeness,5
question_11,rag-only_gemma4-26b,glm-5.1,specificity,5
question_11,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_11,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_29,rag-only_gemma4-26b,glm-5.1,relevance,5
question_29,rag-only_gemma4-26b,glm-5.1,completeness,5
question_29,rag-only_gemma4-26b,glm-5.1,specificity,5
question_29,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_29,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_31,rag-only_gemma4-26b,glm-5.1,relevance,4
question_31,rag-only_gemma4-26b,glm-5.1,completeness,2
question_31,rag-only_gemma4-26b,glm-5.1,specificity,2
question_31,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_31,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_12,rag-only_gemma4-26b,glm-5.1,relevance,4
question_12,rag-only_gemma4-26b,glm-5.1,completeness,3
question_12,rag-only_gemma4-26b,glm-5.1,specificity,3
question_12,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_12,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_32,rag-only_gemma4-26b,glm-5.1,relevance,2
question_32,rag-only_gemma4-26b,glm-5.1,completeness,2
question_32,rag-only_gemma4-26b,glm-5.1,specificity,3
question_32,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_32,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_13,rag-only_gemma4-26b,glm-5.1,relevance,3
question_13,rag-only_gemma4-26b,glm-5.1,completeness,2
question_13,rag-only_gemma4-26b,glm-5.1,specificity,2
question_13,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_43,rag-only_gemma4-26b,glm-5.1,relevance,5
question_43,rag-only_gemma4-26b,glm-5.1,completeness,5
question_43,rag-only_gemma4-26b,glm-5.1,specificity,5
question_43,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_43,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_14,rag-only_gemma4-26b,glm-5.1,relevance,1
question_14,rag-only_gemma4-26b,glm-5.1,completeness,1
question_14,rag-only_gemma4-26b,glm-5.1,specificity,1
question_14,rag-only_gemma4-26b,glm-5.1,helpfulness,1
question_14,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_33,rag-only_gemma4-26b,glm-5.1,relevance,5
question_33,rag-only_gemma4-26b,glm-5.1,completeness,4
question_33,rag-only_gemma4-26b,glm-5.1,specificity,4
question_33,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_33,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_2,rag-only_gemma4-26b,glm-5.1,relevance,5
question_2,rag-only_gemma4-26b,glm-5.1,completeness,3
question_2,rag-only_gemma4-26b,glm-5.1,specificity,3
question_2,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_2,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_34,rag-only_gemma4-26b,glm-5.1,relevance,5
question_34,rag-only_gemma4-26b,glm-5.1,completeness,4
question_34,rag-only_gemma4-26b,glm-5.1,specificity,4
question_34,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_34,rag-only_gemma4-26b,glm-5.1,source_faithfulness,3
question_15,rag-only_gemma4-26b,glm-5.1,relevance,5
question_15,rag-only_gemma4-26b,glm-5.1,completeness,5
question_15,rag-only_gemma4-26b,glm-5.1,specificity,4
question_15,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_15,rag-only_gemma4-26b,glm-5.1,source_faithfulness,3
question_44,rag-only_gemma4-26b,glm-5.1,relevance,5
question_44,rag-only_gemma4-26b,glm-5.1,completeness,4
question_44,rag-only_gemma4-26b,glm-5.1,specificity,5
question_44,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_44,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_51,rag-only_gemma4-26b,glm-5.1,relevance,5
question_51,rag-only_gemma4-26b,glm-5.1,completeness,1
question_51,rag-only_gemma4-26b,glm-5.1,specificity,1
question_51,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_51,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_17,rag-only_gemma4-26b,glm-5.1,relevance,4
question_17,rag-only_gemma4-26b,glm-5.1,completeness,3
question_17,rag-only_gemma4-26b,glm-5.1,specificity,3
question_17,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_17,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_52,rag-only_gemma4-26b,glm-5.1,relevance,5
question_52,rag-only_gemma4-26b,glm-5.1,completeness,5
question_52,rag-only_gemma4-26b,glm-5.1,specificity,4
question_52,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_52,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_53,rag-only_gemma4-26b,glm-5.1,relevance,4
question_53,rag-only_gemma4-26b,glm-5.1,completeness,4
question_53,rag-only_gemma4-26b,glm-5.1,specificity,4
question_53,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_53,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_35,rag-only_gemma4-26b,glm-5.1,relevance,5
question_35,rag-only_gemma4-26b,glm-5.1,completeness,5
question_35,rag-only_gemma4-26b,glm-5.1,specificity,5
question_35,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_35,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_36,rag-only_gemma4-26b,glm-5.1,relevance,5
question_36,rag-only_gemma4-26b,glm-5.1,completeness,4
question_36,rag-only_gemma4-26b,glm-5.1,specificity,4
question_36,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_36,rag-only_gemma4-26b,glm-5.1,source_faithfulness,3
question_3,rag-only_gemma4-26b,glm-5.1,relevance,5
question_3,rag-only_gemma4-26b,glm-5.1,completeness,5
question_3,rag-only_gemma4-26b,glm-5.1,specificity,3
question_3,rag-only_gemma4-26b,glm-5.1,helpfulness,4
question_3,rag-only_gemma4-26b,glm-5.1,source_faithfulness,3
question_45,rag-only_gemma4-26b,glm-5.1,relevance,5
question_45,rag-only_gemma4-26b,glm-5.1,completeness,5
question_45,rag-only_gemma4-26b,glm-5.1,specificity,5
question_45,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_45,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_37,rag-only_gemma4-26b,glm-5.1,relevance,5
question_37,rag-only_gemma4-26b,glm-5.1,completeness,5
question_37,rag-only_gemma4-26b,glm-5.1,specificity,5
question_37,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_37,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_18,rag-only_gemma4-26b,glm-5.1,relevance,5
question_18,rag-only_gemma4-26b,glm-5.1,completeness,5
question_18,rag-only_gemma4-26b,glm-5.1,specificity,5
question_18,rag-only_gemma4-26b,glm-5.1,helpfulness,5
question_18,rag-only_gemma4-26b,glm-5.1,source_faithfulness,4
question_19,rag-only_gemma4-26b,glm-5.1,relevance,5
question_19,rag-only_gemma4-26b,glm-5.1,completeness,3
question_19,rag-only_gemma4-26b,glm-5.1,specificity,3
question_19,rag-only_gemma4-26b,glm-5.1,helpfulness,3
question_19,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_20,rag-only_gemma4-26b,glm-5.1,relevance,5
question_20,rag-only_gemma4-26b,glm-5.1,completeness,2
question_20,rag-only_gemma4-26b,glm-5.1,specificity,2
question_20,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_20,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_38,rag-only_gemma4-26b,glm-5.1,relevance,5
question_38,rag-only_gemma4-26b,glm-5.1,completeness,1
question_38,rag-only_gemma4-26b,glm-5.1,specificity,1
question_38,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_38,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_21,rag-only_gemma4-26b,glm-5.1,relevance,3
question_21,rag-only_gemma4-26b,glm-5.1,completeness,2
question_21,rag-only_gemma4-26b,glm-5.1,specificity,2
question_21,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_21,rag-only_gemma4-26b,glm-5.1,source_faithfulness,5
question_22,rag-only_gemma4-26b,glm-5.1,relevance,2
question_22,rag-only_gemma4-26b,glm-5.1,completeness,1
question_22,rag-only_gemma4-26b,glm-5.1,specificity,1
question_22,rag-only_gemma4-26b,glm-5.1,helpfulness,2
question_46,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,4
question_46,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,4
question_46,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_46,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,2
question_1,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,5
question_1,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,4
question_1,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,3
question_1,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,4
question_23,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_23,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_23,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_23,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_39,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_39,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,1
question_39,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,1
question_39,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_24,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,3
question_24,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_24,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_24,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,2
question_25,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_25,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_25,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_25,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_26,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_26,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,1
question_26,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_26,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_47,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,3
question_47,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_47,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_47,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,2
question_40,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_40,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,1
question_40,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,1
question_40,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_27,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_27,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,1
question_27,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,1
question_27,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_48,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,4
question_48,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_48,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_48,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,2
question_41,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,1
question_41,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,1
question_41,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,1
question_41,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_42,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,2
question_42,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_42,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_42,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,1
question_4,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,relevance,3
question_4,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,completeness,2
question_4,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,specificity,2
question_4,benchmarking-gemma4-off-bare-llm-20260416_105737,glm-5.1,helpfulness,2
